Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE,ratio (tot.pop),21780000
9/8/2022,AQS,120573002,3,6.3,ug/m3 LC,26,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.89256E-07,
9/9/2022,AQS,120573002,3,3.1,ug/m3 LC,13,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.42332E-07,
9/10/2022,AQS,120573002,3,4.7,ug/m3 LC,20,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.15794E-07,
9/11/2022,AQS,120573002,3,2.1,ug/m3 LC,9,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,9.64187E-08,
9/12/2022,AQS,120573002,3,4,ug/m3 LC,17,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.83655E-07,
9/13/2022,AQS,120573002,3,4.2,ug/m3 LC,18,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.92837E-07,
9/14/2022,AQS,120573002,3,6.2,ug/m3 LC,26,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.84665E-07,
9/15/2022,AQS,120573002,3,4.3,ug/m3 LC,18,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.97429E-07,
9/16/2022,AQS,120573002,3,4.1,ug/m3 LC,17,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.88246E-07,
9/17/2022,AQS,120573002,3,4.8,ug/m3 LC,20,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.20386E-07,
9/18/2022,AQS,120573002,3,5.5,ug/m3 LC,23,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.52525E-07,
9/19/2022,AQS,120573002,3,6.3,ug/m3 LC,26,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.89256E-07,
9/20/2022,AQS,120573002,3,4.7,ug/m3 LC,20,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.15794E-07,
9/21/2022,AQS,120573002,3,3.2,ug/m3 LC,13,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.46924E-07,
9/22/2022,AQS,120573002,3,9.8,ug/m3 LC,41,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.49954E-07,
9/23/2022,AQS,120573002,3,13.8,ug/m3 LC,55,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,6.33609E-07,
9/24/2022,AQS,120573002,3,5.9,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.70891E-07,
9/25/2022,AQS,120573002,3,8.9,ug/m3 LC,37,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.08632E-07,
9/26/2022,AQS,120573002,3,6.3,ug/m3 LC,26,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.89256E-07,
9/27/2022,AQS,120573002,3,4.1,ug/m3 LC,17,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.88246E-07,
10/1/2022,AQS,120573002,3,7.7,ug/m3 LC,32,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.53535E-07,
10/2/2022,AQS,120573002,3,16.3,ug/m3 LC,60,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,7.48393E-07,
10/3/2022,AQS,120573002,3,10.8,ug/m3 LC,45,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.95868E-07,
10/4/2022,AQS,120573002,3,7,ug/m3 LC,29,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.21396E-07,
10/5/2022,AQS,120573002,3,8.6,ug/m3 LC,36,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.94858E-07,
10/6/2022,AQS,120573002,3,10.8,ug/m3 LC,45,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.95868E-07,
10/7/2022,AQS,120573002,3,17.3,ug/m3 LC,62,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,7.94307E-07,
10/8/2022,AQS,120573002,3,17.6,ug/m3 LC,63,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,8.08081E-07,
10/9/2022,AQS,120573002,3,8.2,ug/m3 LC,34,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.76492E-07,
10/10/2022,AQS,120573002,3,5.8,ug/m3 LC,24,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.66299E-07,
10/11/2022,AQS,120573002,3,7.1,ug/m3 LC,30,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.25987E-07,
10/12/2022,AQS,120573002,3,7.4,ug/m3 LC,31,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.39761E-07,
10/13/2022,AQS,120573002,3,4.4,ug/m3 LC,18,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.0202E-07,
10/14/2022,AQS,120573002,3,6.6,ug/m3 LC,28,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.0303E-07,
10/15/2022,AQS,120573002,3,8.6,ug/m3 LC,36,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.94858E-07,
10/16/2022,AQS,120573002,3,9.1,ug/m3 LC,38,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.17815E-07,
10/17/2022,AQS,120573002,3,7.6,ug/m3 LC,32,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.48944E-07,
10/20/2022,AQS,120573002,3,8.8,ug/m3 LC,37,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.0404E-07,
10/21/2022,AQS,120573002,3,11.7,ug/m3 LC,49,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,5.3719E-07,
10/22/2022,AQS,120573002,3,9.1,ug/m3 LC,38,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.17815E-07,
10/23/2022,AQS,120573002,3,6.7,ug/m3 LC,28,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.07622E-07,
10/24/2022,AQS,120573002,3,5.1,ug/m3 LC,21,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.3416E-07,
10/25/2022,AQS,120573002,3,6.5,ug/m3 LC,27,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.98439E-07,
10/26/2022,AQS,120573002,3,5.2,ug/m3 LC,22,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.38751E-07,
10/27/2022,AQS,120573002,3,5.1,ug/m3 LC,21,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.3416E-07,
10/28/2022,AQS,120573002,3,6.3,ug/m3 LC,26,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.89256E-07,
10/29/2022,AQS,120573002,3,4.6,ug/m3 LC,19,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.11203E-07,
10/30/2022,AQS,120573002,3,5,ug/m3 LC,21,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.29568E-07,
10/31/2022,AQS,120573002,3,6,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.75482E-07,
11/1/2022,AQS,120573002,3,7.1,ug/m3 LC,30,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.25987E-07,
11/2/2022,AQS,120573002,3,4.5,ug/m3 LC,19,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.06612E-07,
11/3/2022,AQS,120573002,3,6.5,ug/m3 LC,27,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.98439E-07,
11/4/2022,AQS,120573002,3,5.1,ug/m3 LC,21,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.3416E-07,
11/5/2022,AQS,120573002,3,3.9,ug/m3 LC,16,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.79063E-07,
11/6/2022,AQS,120573002,3,4.8,ug/m3 LC,20,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.20386E-07,
11/7/2022,AQS,120573002,3,5.3,ug/m3 LC,22,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.43343E-07,
11/8/2022,AQS,120573002,3,5.5,ug/m3 LC,23,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.52525E-07,
11/9/2022,AQS,120573002,3,6.8,ug/m3 LC,28,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.12213E-07,
11/10/2022,AQS,120573002,3,2.5,ug/m3 LC,10,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.14784E-07,
11/11/2022,AQS,120573002,3,3.1,ug/m3 LC,13,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.42332E-07,
11/12/2022,AQS,120573002,3,4.5,ug/m3 LC,19,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.06612E-07,
11/13/2022,AQS,120573002,3,7.7,ug/m3 LC,32,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.53535E-07,
11/14/2022,AQS,120573002,3,5.5,ug/m3 LC,23,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.52525E-07,
11/15/2022,AQS,120573002,3,5.4,ug/m3 LC,23,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.47934E-07,
11/16/2022,AQS,120573002,3,6.1,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.80073E-07,
11/17/2022,AQS,120573002,3,10,ug/m3 LC,42,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.59137E-07,
11/18/2022,AQS,120573002,3,9.9,ug/m3 LC,41,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.54545E-07,
11/19/2022,AQS,120573002,3,8.4,ug/m3 LC,35,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.85675E-07,
11/20/2022,AQS,120573002,3,7.1,ug/m3 LC,30,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.25987E-07,
11/21/2022,AQS,120573002,3,3,ug/m3 LC,13,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.37741E-07,
11/22/2022,AQS,120573002,3,3.3,ug/m3 LC,14,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.51515E-07,
11/23/2022,AQS,120573002,3,5.9,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.70891E-07,
11/24/2022,AQS,120573002,3,6.7,ug/m3 LC,28,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.07622E-07,
11/25/2022,AQS,120573002,3,7.7,ug/m3 LC,32,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.53535E-07,
11/26/2022,AQS,120573002,3,8.2,ug/m3 LC,34,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.76492E-07,
11/27/2022,AQS,120573002,3,5.9,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.70891E-07,
11/28/2022,AQS,120573002,3,5.3,ug/m3 LC,22,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.43343E-07,
11/29/2022,AQS,120573002,3,9.6,ug/m3 LC,40,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.40771E-07,
11/30/2022,AQS,120573002,3,3.4,ug/m3 LC,14,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.56107E-07,
12/1/2022,AQS,120573002,3,6.6,ug/m3 LC,28,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.0303E-07,
12/2/2022,AQS,120573002,3,5.9,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.70891E-07,
12/3/2022,AQS,120573002,3,8.9,ug/m3 LC,37,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.08632E-07,
12/4/2022,AQS,120573002,3,10.5,ug/m3 LC,44,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.82094E-07,
12/5/2022,AQS,120573002,3,9.4,ug/m3 LC,39,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.31589E-07,
12/6/2022,AQS,120573002,3,9.9,ug/m3 LC,41,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.54545E-07,
12/7/2022,AQS,120573002,3,9.6,ug/m3 LC,40,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.40771E-07,
12/8/2022,AQS,120573002,3,8.8,ug/m3 LC,37,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.0404E-07,
12/9/2022,AQS,120573002,3,7.2,ug/m3 LC,30,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.30579E-07,
12/10/2022,AQS,120573002,3,11.2,ug/m3 LC,47,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,5.14233E-07,
12/11/2022,AQS,120573002,3,13,ug/m3 LC,53,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,5.96878E-07,
12/12/2022,AQS,120573002,3,13.3,ug/m3 LC,54,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,6.10652E-07,
12/13/2022,AQS,120573002,3,5.9,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.70891E-07,
12/14/2022,AQS,120573002,3,6.9,ug/m3 LC,29,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.16804E-07,
12/15/2022,AQS,120573002,3,6.8,ug/m3 LC,28,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.12213E-07,
12/16/2022,AQS,120573002,3,8.7,ug/m3 LC,36,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.99449E-07,
12/17/2022,AQS,120573002,3,9.5,ug/m3 LC,40,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.3618E-07,
12/18/2022,AQS,120573002,3,9,ug/m3 LC,38,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.13223E-07,
12/19/2022,AQS,120573002,3,7,ug/m3 LC,29,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.21396E-07,
12/20/2022,AQS,120573002,3,6,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.75482E-07,
12/21/2022,AQS,120573002,3,3.1,ug/m3 LC,13,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.42332E-07,
12/22/2022,AQS,120573002,3,4.4,ug/m3 LC,18,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.0202E-07,
12/23/2022,AQS,120573002,3,5.2,ug/m3 LC,22,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.38751E-07,
12/24/2022,AQS,120573002,3,5.1,ug/m3 LC,21,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.3416E-07,
12/25/2022,AQS,120573002,3,6.1,ug/m3 LC,25,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.80073E-07,
12/26/2022,AirNow,120573002,3,9.5,ug/m3 LC,40,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,4.3618E-07,
12/27/2022,AirNow,120573002,3,8.5,ug/m3 LC,35,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.90266E-07,
12/28/2022,AQS,120573002,3,7.4,ug/m3 LC,31,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,3.39761E-07,
12/29/2022,AQS,120573002,3,4.2,ug/m3 LC,18,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,1.92837E-07,
12/30/2022,AQS,120573002,3,4.4,ug/m3 LC,18,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.0202E-07,
12/31/2022,AQS,120573002,3,5.6,ug/m3 LC,23,SYDNEY,1,100,88101,PM2.5 - Local Conditions,45300,"Tampa-St. Petersburg-Clearwater, FL",12,Florida,57,Hillsborough,27.96565,-82.2304,2.57117E-07,
1/1/2022,AQS,120590004,3,9.2,ug/m3 LC,38,Bonifay,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12,Florida,59,Holmes,30.848611,-85.603889,4.22406E-07,
1/2/2022,AQS,120590004,3,7.6,ug/m3 LC,32,Bonifay,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12,Florida,59,Holmes,30.848611,-85.603889,3.48944E-07,
1/3/2022,AQS,120590004,3,5.9,ug/m3 LC,25,Bonifay,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12,Florida,59,Holmes,30.848611,-85.603889,2.70891E-07,
1/4/2022,AQS,120590004,3,7.5,ug/m3 LC,31,Bonifay,1,100,88502,Acceptable PM2.5 AQI & Speciation Mass,,,12,Florida,59,Holmes,30.848611,-85.603889,3.44353E-07,
